pas_id	chrom	start	end	strand	assigned_gene_id	n_samestrand_gene_bodies	gene_name	gene_biotype	n_pairs_replicated	max_patient_support	max_abs_effect	disclosure
268386	2	200823657	200823846	+	ENSG00000082153	1	BZW1	protein_coding	1	2	0.26049	own-gene 3'UTR verified vs GTF; audit only, not a published ranked list (20 disclosure 1, issue #99)
268638	2	201140286	201140920	+	ENSG00000003402	1	CFLAR	protein_coding	1	2	0.15215	own-gene 3'UTR verified vs GTF; audit only, not a published ranked list (20 disclosure 1, issue #99)
268639	2	201141492	201141598	+	ENSG00000003402	1	CFLAR	protein_coding	2	2	0.26764	own-gene 3'UTR verified vs GTF; audit only, not a published ranked list (20 disclosure 1, issue #99)
268676	2	201164114	201164118	+	ENSG00000003402	1	CFLAR	protein_coding	1	2	0.17800	own-gene 3'UTR verified vs GTF; audit only, not a published ranked list (20 disclosure 1, issue #99)
268677	2	201164255	201164386	+	ENSG00000003402	1	CFLAR	protein_coding	1	2	0.31015	own-gene 3'UTR verified vs GTF; audit only, not a published ranked list (20 disclosure 1, issue #99)
268681	2	201166512	201170756	+	ENSG00000003402	2	CFLAR	protein_coding	2	4	0.31864	own-gene 3'UTR verified vs GTF; audit only, not a published ranked list (20 disclosure 1, issue #99)
268682	2	201171228	201171738	+	ENSG00000003402	1	CFLAR	protein_coding	2	4	0.32710	own-gene 3'UTR verified vs GTF; audit only, not a published ranked list (20 disclosure 1, issue #99)
268683	2	201171987	201172684	+	ENSG00000003402	1	CFLAR	protein_coding	1	3	0.15378	own-gene 3'UTR verified vs GTF; audit only, not a published ranked list (20 disclosure 1, issue #99)
268778	2	201287404	201287438	+	ENSG00000064012	1	CASP8	protein_coding	1	2	0.19418	own-gene 3'UTR verified vs GTF; audit only, not a published ranked list (20 disclosure 1, issue #99)
268933	2	202206179	202206182	-	ENSG00000116030	1	SUMO1	protein_coding	1	2	0.18194	own-gene 3'UTR verified vs GTF; audit only, not a published ranked list (20 disclosure 1, issue #99)
269180	2	202567338	202567751	+	ENSG00000204217	1	BMPR2	protein_coding	2	4	0.42231	own-gene 3'UTR verified vs GTF; audit only, not a published ranked list (20 disclosure 1, issue #99)
269592	2	203429205	203429687	+	ENSG00000138443	1	ABI2	protein_coding	1	2	0.34409	own-gene 3'UTR verified vs GTF; audit only, not a published ranked list (20 disclosure 1, issue #99)
269597	2	203433391	203434209	-	ENSG00000173166	1	RAPH1	protein_coding	1	3	0.48139	own-gene 3'UTR verified vs GTF; audit only, not a published ranked list (20 disclosure 1, issue #99)
269757	2	203872758	203872985	+	ENSG00000163599	1	CTLA4	protein_coding	1	3	0.38301	own-gene 3'UTR verified vs GTF; audit only, not a published ranked list (20 disclosure 1, issue #99)
270003	2	205993720	205994622	-	ENSG00000114933	1	INO80D	protein_coding	1	2	0.56608	own-gene 3'UTR verified vs GTF; audit only, not a published ranked list (20 disclosure 1, issue #99)
270102	2	206159880	206161965	+	ENSG00000114942	4	EEF1B2	protein_coding	3	3	0.27939	own-gene 3'UTR verified vs GTF; audit only, not a published ranked list (20 disclosure 1, issue #99)
270104	2	206162878	206162928	+	ENSG00000114942	1	EEF1B2	protein_coding	1	2	0.04905	own-gene 3'UTR verified vs GTF; audit only, not a published ranked list (20 disclosure 1, issue #99)
270532	2	208236226	208236272	-	ENSG00000138413	1	IDH1	protein_coding	3	4	0.42461	own-gene 3'UTR verified vs GTF; audit only, not a published ranked list (20 disclosure 1, issue #99)
271279	2	215360436	215360495	-	ENSG00000115414	1	FN1	protein_coding	1	3	0.30480	own-gene 3'UTR verified vs GTF; audit only, not a published ranked list (20 disclosure 1, issue #99)
271493	2	216206280	216206281	+	ENSG00000079246	1	XRCC5	protein_coding	3	5	0.37377	own-gene 3'UTR verified vs GTF; audit only, not a published ranked list (20 disclosure 1, issue #99)
271747	2	218238758	218239197	+	ENSG00000163466	1	ARPC2	protein_coding	2	3	0.18767	own-gene 3'UTR verified vs GTF; audit only, not a published ranked list (20 disclosure 1, issue #99)
271763	2	218264128	218264173	-	ENSG00000127837	1	AAMP	protein_coding	2	2	0.30578	own-gene 3'UTR verified vs GTF; audit only, not a published ranked list (20 disclosure 1, issue #99)
271766	2	218272942	218272947	+	ENSG00000127838	1	PNKD	protein_coding	2	3	0.35546	own-gene 3'UTR verified vs GTF; audit only, not a published ranked list (20 disclosure 1, issue #99)
271769	2	218274196	218274197	-	ENSG00000135926	1	TMBIM1	protein_coding	7	5	0.40137	own-gene 3'UTR verified vs GTF; audit only, not a published ranked list (20 disclosure 1, issue #99)
271801	2	218346382	218346793	+	ENSG00000127838	1	PNKD	protein_coding	13	5	0.54506	own-gene 3'UTR verified vs GTF; audit only, not a published ranked list (20 disclosure 1, issue #99)
271835	2	218395022	218395652	+	ENSG00000018280	1	SLC11A1	protein_coding	4	2	0.72885	own-gene 3'UTR verified vs GTF; audit only, not a published ranked list (20 disclosure 1, issue #99)
271837	2	218395775	218395967	+	ENSG00000018280	1	SLC11A1	protein_coding	1	3	0.23747	own-gene 3'UTR verified vs GTF; audit only, not a published ranked list (20 disclosure 1, issue #99)
271838	2	218396890	218396894	+	ENSG00000018280	1	SLC11A1	protein_coding	1	3	0.46412	own-gene 3'UTR verified vs GTF; audit only, not a published ranked list (20 disclosure 1, issue #99)
272111	2	219171896	219171897	-	ENSG00000115649	1	CNPPD1	protein_coding	3	2	0.45179	own-gene 3'UTR verified vs GTF; audit only, not a published ranked list (20 disclosure 1, issue #99)
272206	2	219541451	219541866	-	ENSG00000123989	1	CHPF	protein_coding	1	2	0.35233	own-gene 3'UTR verified vs GTF; audit only, not a published ranked list (20 disclosure 1, issue #99)
272411	2	222562126	222562621	+	ENSG00000163082	1	SGPP2	protein_coding	2	2	0.40588	own-gene 3'UTR verified vs GTF; audit only, not a published ranked list (20 disclosure 1, issue #99)
272564	2	222944274	222944639	+	ENSG00000123983	1	ACSL3	protein_coding	1	2	0.24320	own-gene 3'UTR verified vs GTF; audit only, not a published ranked list (20 disclosure 1, issue #99)
272780	2	224473898	224473979	-	ENSG00000036257	1	CUL3	protein_coding	3	3	0.52012	own-gene 3'UTR verified vs GTF; audit only, not a published ranked list (20 disclosure 1, issue #99)
272869	2	224765089	224765575	-	ENSG00000135905	1	DOCK10	protein_coding	1	2	0.37551	own-gene 3'UTR verified vs GTF; audit only, not a published ranked list (20 disclosure 1, issue #99)
273365	2	227554725	227555127	+	ENSG00000173744	1	AGFG1	protein_coding	1	2	0.30622	own-gene 3'UTR verified vs GTF; audit only, not a published ranked list (20 disclosure 1, issue #99)
273603	2	229763834	229764837	-	ENSG00000153827	1	TRIP12	protein_coding	1	2	0.25630	own-gene 3'UTR verified vs GTF; audit only, not a published ranked list (20 disclosure 1, issue #99)
273852	2	230312611	230313217	+	ENSG00000079263	1	SP140	protein_coding	1	2	0.22705	own-gene 3'UTR verified vs GTF; audit only, not a published ranked list (20 disclosure 1, issue #99)
273918	2	230470519	230470535	+	ENSG00000067066	1	SP100	protein_coding	3	2	0.23548	own-gene 3'UTR verified vs GTF; audit only, not a published ranked list (20 disclosure 1, issue #99)
273959	2	230544635	230545606	+	ENSG00000067066	1	SP100	protein_coding	1	2	0.16442	own-gene 3'UTR verified vs GTF; audit only, not a published ranked list (20 disclosure 1, issue #99)
274066	2	230821069	230821075	+	ENSG00000135932	1	CAB39	protein_coding	1	2	0.26765	own-gene 3'UTR verified vs GTF; audit only, not a published ranked list (20 disclosure 1, issue #99)
274235	2	231454902	231455162	-	ENSG00000115053	1	NCL	protein_coding	2	2	0.32650	own-gene 3'UTR verified vs GTF; audit only, not a published ranked list (20 disclosure 1, issue #99)
274315	2	231711099	231711990	+	ENSG00000187514	2	PTMA	protein_coding	6	4	0.41982	own-gene 3'UTR verified vs GTF; audit only, not a published ranked list (20 disclosure 1, issue #99)
274319	2	231712886	231713556	+	ENSG00000187514	2	PTMA	protein_coding	1	2	0.04234	own-gene 3'UTR verified vs GTF; audit only, not a published ranked list (20 disclosure 1, issue #99)
274711	2	233207555	233207903	+	ENSG00000168918	1	INPP5D	protein_coding	3	4	0.60364	own-gene 3'UTR verified vs GTF; audit only, not a published ranked list (20 disclosure 1, issue #99)
274916	2	234493040	234493041	-	ENSG00000188042	1	ARL4C	protein_coding	3	3	0.40502	own-gene 3'UTR verified vs GTF; audit only, not a published ranked list (20 disclosure 1, issue #99)
274922	2	234494489	234495752	-	ENSG00000188042	1	ARL4C	protein_coding	2	2	0.28240	own-gene 3'UTR verified vs GTF; audit only, not a published ranked list (20 disclosure 1, issue #99)
275547	2	237765112	237765157	+	ENSG00000124831	1	LRRFIP1	protein_coding	5	4	0.37740	own-gene 3'UTR verified vs GTF; audit only, not a published ranked list (20 disclosure 1, issue #99)
275551	2	237765858	237765915	+	ENSG00000124831	1	LRRFIP1	protein_coding	11	6	0.56529	own-gene 3'UTR verified vs GTF; audit only, not a published ranked list (20 disclosure 1, issue #99)
275566	2	237779982	237780315	+	ENSG00000124831	1	LRRFIP1	protein_coding	5	2	0.46306	own-gene 3'UTR verified vs GTF; audit only, not a published ranked list (20 disclosure 1, issue #99)
275654	2	238041541	238042100	+	ENSG00000184182	2	UBE2F	protein_coding	1	2	0.22168	own-gene 3'UTR verified vs GTF; audit only, not a published ranked list (20 disclosure 1, issue #99)
276144	2	241041060	241041721	+	ENSG00000162804	1	SNED1	protein_coding	1	3	0.24176	own-gene 3'UTR verified vs GTF; audit only, not a published ranked list (20 disclosure 1, issue #99)
276172	2	241089142	241089176	-	ENSG00000122085	1	MTERF4	protein_coding	2	2	0.53880	own-gene 3'UTR verified vs GTF; audit only, not a published ranked list (20 disclosure 1, issue #99)
276176	2	241092555	241093069	+	ENSG00000162804	1	SNED1	protein_coding	1	2	0.11968	own-gene 3'UTR verified vs GTF; audit only, not a published ranked list (20 disclosure 1, issue #99)
276231	2	241229211	241229218	-	ENSG00000115677	1	HDLBP	protein_coding	2	4	0.34889	own-gene 3'UTR verified vs GTF; audit only, not a published ranked list (20 disclosure 1, issue #99)
276306	2	241353738	241353739	+	ENSG00000168385	1	SEPTIN2	protein_coding	1	2	0.43565	own-gene 3'UTR verified vs GTF; audit only, not a published ranked list (20 disclosure 1, issue #99)
276307	2	241353863	241354027	+	ENSG00000168385	1	SEPTIN2	protein_coding	7	5	0.50477	own-gene 3'UTR verified vs GTF; audit only, not a published ranked list (20 disclosure 1, issue #99)
276512	2	241768427	241768811	+	ENSG00000180902	1	D2HGDH	protein_coding	2	4	0.58267	own-gene 3'UTR verified vs GTF; audit only, not a published ranked list (20 disclosure 1, issue #99)
276725	20	481106	481919	-	ENSG00000101266	1	CSNK2A1	protein_coding	1	2	0.35002	own-gene 3'UTR verified vs GTF; audit only, not a published ranked list (20 disclosure 1, issue #99)
276830	20	1165475	1165524	+	ENSG00000125818	1	PSMF1	protein_coding	1	2	0.33915	own-gene 3'UTR verified vs GTF; audit only, not a published ranked list (20 disclosure 1, issue #99)
276831	20	1167013	1167321	+	ENSG00000125818	1	PSMF1	protein_coding	2	3	0.23027	own-gene 3'UTR verified vs GTF; audit only, not a published ranked list (20 disclosure 1, issue #99)
276851	20	1309974	1310338	-	ENSG00000125775	1	SDCBP2	protein_coding	1	2	0.71990	own-gene 3'UTR verified vs GTF; audit only, not a published ranked list (20 disclosure 1, issue #99)
277730	20	4701453	4701588	+	ENSG00000171867	1	PRNP	protein_coding	1	2	0.10676	own-gene 3'UTR verified vs GTF; audit only, not a published ranked list (20 disclosure 1, issue #99)
277843	20	5100297	5100312	-	ENSG00000089063	1	TMEM230	protein_coding	1	2	0.38060	own-gene 3'UTR verified vs GTF; audit only, not a published ranked list (20 disclosure 1, issue #99)
277949	20	5544399	5544760	-	ENSG00000125772	1	GPCPD1	protein_coding	2	3	0.25874	own-gene 3'UTR verified vs GTF; audit only, not a published ranked list (20 disclosure 1, issue #99)
277951	20	5546378	5546504	-	ENSG00000125772	1	GPCPD1	protein_coding	4	5	0.47173	own-gene 3'UTR verified vs GTF; audit only, not a published ranked list (20 disclosure 1, issue #99)
277952	20	5546641	5546644	-	ENSG00000125772	1	GPCPD1	protein_coding	4	6	0.41272	own-gene 3'UTR verified vs GTF; audit only, not a published ranked list (20 disclosure 1, issue #99)
277954	20	5546963	5547084	-	ENSG00000125772	1	GPCPD1	protein_coding	1	3	0.18171	own-gene 3'UTR verified vs GTF; audit only, not a published ranked list (20 disclosure 1, issue #99)
278142	20	6037385	6037427	+	ENSG00000286235	2	AL035461.4	protein_coding	1	2	0.32663	own-gene 3'UTR verified vs GTF; audit only, not a published ranked list (20 disclosure 1, issue #99)
279155	20	17607125	17607538	+	ENSG00000125868	1	DSTN	protein_coding	7	5	0.39772	own-gene 3'UTR verified vs GTF; audit only, not a published ranked list (20 disclosure 1, issue #99)
279156	20	17607920	17608069	+	ENSG00000125868	1	DSTN	protein_coding	11	5	0.51117	own-gene 3'UTR verified vs GTF; audit only, not a published ranked list (20 disclosure 1, issue #99)
279157	20	17608241	17608242	+	ENSG00000125868	1	DSTN	protein_coding	15	6	0.59126	own-gene 3'UTR verified vs GTF; audit only, not a published ranked list (20 disclosure 1, issue #99)
279161	20	17613677	17613681	-	ENSG00000125844	1	RRBP1	protein_coding	6	4	0.52076	own-gene 3'UTR verified vs GTF; audit only, not a published ranked list (20 disclosure 1, issue #99)
279203	20	17941599	17941600	-	ENSG00000089006	1	SNX5	protein_coding	2	3	0.44720	own-gene 3'UTR verified vs GTF; audit only, not a published ranked list (20 disclosure 1, issue #99)
279851	20	23047061	23047731	-	ENSG00000178726	1	THBD	protein_coding	1	2	0.45461	own-gene 3'UTR verified vs GTF; audit only, not a published ranked list (20 disclosure 1, issue #99)
280005	20	24962943	24963021	-	ENSG00000101474	1	APMAP	protein_coding	1	2	0.18946	own-gene 3'UTR verified vs GTF; audit only, not a published ranked list (20 disclosure 1, issue #99)
280069	20	25294742	25295020	-	ENSG00000100997	1	ABHD12	protein_coding	1	2	0.24382	own-gene 3'UTR verified vs GTF; audit only, not a published ranked list (20 disclosure 1, issue #99)
280072	20	25300213	25300217	-	ENSG00000100997	1	ABHD12	protein_coding	5	5	0.56408	own-gene 3'UTR verified vs GTF; audit only, not a published ranked list (20 disclosure 1, issue #99)
280470	20	31540473	31541737	+	ENSG00000101294	1	HM13	protein_coding	1	2	0.29147	own-gene 3'UTR verified vs GTF; audit only, not a published ranked list (20 disclosure 1, issue #99)
280658	20	32101749	32101856	+	ENSG00000101336	1	HCK	protein_coding	1	2	0.16521	own-gene 3'UTR verified vs GTF; audit only, not a published ranked list (20 disclosure 1, issue #99)
280698	20	32166806	32167256	+	ENSG00000101337	1	TM9SF4	protein_coding	3	4	0.56106	own-gene 3'UTR verified vs GTF; audit only, not a published ranked list (20 disclosure 1, issue #99)
280949	20	32849097	32849184	+	ENSG00000101367	1	MAPRE1	protein_coding	1	3	0.29586	own-gene 3'UTR verified vs GTF; audit only, not a published ranked list (20 disclosure 1, issue #99)
280950	20	32849648	32850402	+	ENSG00000101367	1	MAPRE1	protein_coding	1	2	0.19399	own-gene 3'UTR verified vs GTF; audit only, not a published ranked list (20 disclosure 1, issue #99)
280990	20	33358824	33358845	-	ENSG00000101391	1	CDK5RAP1	protein_coding	3	3	0.42715	own-gene 3'UTR verified vs GTF; audit only, not a published ranked list (20 disclosure 1, issue #99)
281211	20	33853831	33853832	+	ENSG00000101421	1	CHMP4B	protein_coding	2	2	0.51142	own-gene 3'UTR verified vs GTF; audit only, not a published ranked list (20 disclosure 1, issue #99)
281270	20	34089430	34089467	-	ENSG00000125977	1	EIF2S2	protein_coding	3	2	0.26320	own-gene 3'UTR verified vs GTF; audit only, not a published ranked list (20 disclosure 1, issue #99)
281271	20	34089619	34089648	-	ENSG00000125977	1	EIF2S2	protein_coding	3	3	0.25299	own-gene 3'UTR verified vs GTF; audit only, not a published ranked list (20 disclosure 1, issue #99)
281652	20	35002403	35002781	-	ENSG00000100991	1	TRPC4AP	protein_coding	5	4	0.53301	own-gene 3'UTR verified vs GTF; audit only, not a published ranked list (20 disclosure 1, issue #99)
281787	20	35276656	35276998	+	ENSG00000125966	1	MMP24	protein_coding	2	2	0.63176	own-gene 3'UTR verified vs GTF; audit only, not a published ranked list (20 disclosure 1, issue #99)
281788	20	35276933	35276951	-	ENSG00000126005	2	MMP24OS	protein_coding	2	3	0.30556	own-gene 3'UTR verified vs GTF; audit only, not a published ranked list (20 disclosure 1, issue #99)
281789	20	35277262	35277432	-	ENSG00000126005	2	MMP24OS	protein_coding	4	5	0.36993	own-gene 3'UTR verified vs GTF; audit only, not a published ranked list (20 disclosure 1, issue #99)
281880	20	35543641	35543916	+	ENSG00000125991	1	ERGIC3	protein_coding	1	2	0.18151	own-gene 3'UTR verified vs GTF; audit only, not a published ranked list (20 disclosure 1, issue #99)
281930	20	35626043	35626044	-	ENSG00000214078	1	CPNE1	protein_coding	1	2	0.28557	own-gene 3'UTR verified vs GTF; audit only, not a published ranked list (20 disclosure 1, issue #99)
281984	20	35703460	35704160	-	ENSG00000131051	1	RBM39	protein_coding	6	5	0.38733	own-gene 3'UTR verified vs GTF; audit only, not a published ranked list (20 disclosure 1, issue #99)
281985	20	35704277	35704396	-	ENSG00000131051	1	RBM39	protein_coding	4	3	0.30270	own-gene 3'UTR verified vs GTF; audit only, not a published ranked list (20 disclosure 1, issue #99)
282016	20	35732005	35732094	-	ENSG00000131051	1	RBM39	protein_coding	1	2	0.13274	own-gene 3'UTR verified vs GTF; audit only, not a published ranked list (20 disclosure 1, issue #99)
282023	20	35738967	35739646	-	ENSG00000131051	1	RBM39	protein_coding	4	3	0.24983	own-gene 3'UTR verified vs GTF; audit only, not a published ranked list (20 disclosure 1, issue #99)
